"id","jobID","descript"
"2681","733101","Confectioner piese, linguri, spite, albii, donite, cozi de unelte, sindrila, ciubere"
"2682","733102","Confectioner jucarii"
"2683","733103","Confectioner obiecte artizanale din lemn"
"2684","733104","Confectioner plute"
"2685","733105","Confectioner garnituri pentru etansare"
"2686","733106","Pirogravor"
"2687","733107","Ramar poleitor"
"2688","733108","Sculptor in lemn"
"2689","733109","Confectioner creta scolara"
"2690","733110","Traforator manual lemn"
"2691","733111","Dogar manual"
"2692","733112","Rotar caretas"
"2693","733113","Lumanarar"
"2694","733114","Confectioner cutite, brice, bratari, andrele, agrafe, inele"
"2695","733115","Confectioner nasturi, piepteni"
"2696","733116","Confectioner obiecte casnice din deseuri aluminiu si alte metale"
"2697","733117","Confectioner obiecte din ipsos"
"2698","733118","Confectioner obiecte din os, scoica, mica etc."
"2699","733119","Confectioner manual in metaloplastie"
"2700","733120","Confectioner corzi din intestine"
"2701","733121","Incadrator tablouri"
"2702","733122","Confectioner materiale didactice pentru stiintele naturii"
"2703","733123","Confectioner proteze dentare"
"2704","733124","Confectioner proteze ortopedice"
"2705","733125","Confectioner jaluzele"
"2706","7332","Lucratori-meseriasi in executarea de produse artizanale din textile, piele si materiale similare"
"2707","733201","Confectioner plase pescaresti"
"2708","733202","Confectioner articole hirtie"
"2709","733203","Confectioner bibelouri din Jenille"
"2710","733204","Decorator in piele"
"2711","733205","Velator-matisor"
"2712","733206","Confectioner manual de produse din sfori sau franghii"
"2713","733207","Ghemuitor"
"2714","733208","Polierator franghii"
"2715","733209","Cablator franghii"
"2716","733210","Saluzitor franghii"
"2717","733211","Confectioner unelte pescuit din plase"
"2718","734","LUCRATORI POLIGRAFI SI ASIMILATI"
"2719","7341","Zetari si linotipisti"
"2720","734101","Culegator la masina de cules si turnat rinduri (linotipist)"
"2721","734102","Culegator la masina de perforat programe pentru masinile  de turnat text (monotastor)"
"2722","734103","Culegator la masina de turnat rinduri pentru titluri (LUDLOV)"
"2723","734104","Culegator manual (zetar)"
"2724","734105","Tipograf turnator la masinile de turnat text"
"2725","7342","Stereotipari si galvanotipisti"
"2726","734201","Frezor-montator clisee"
"2727","734202","Stereotipar"
"2728","734203","Galvanotipist"
"2729","734204","Corodor prin procedee chimice (tiefdruc si zinco)"
"2730","734204","Gravor placi metalice"
"2731","734205","Zincograf"
"2732","7343","Gravori de imprimerie si fotogravori"
"2733","734301","Copist formare tipar plan"
"2734","734302","Desenator cromo-litograf"
"2735","734303","Slefuitor granulator"
"2736","734305","Gravor placi litografice"
"2737","734306","Fotogravor"
"2738","734307","Turnator valuri"
"2739","7344","Personal de fotografiere si asimilat"
"2740","734401","Fotoceramist"
"2741","734402","Fotocopist"
"2742","734403","Fotopoligraf"
"2743","734404","Fotoreproducator"
"2744","734405","Montator filme"
"2745","734406","Retusor clisee"
"2746","7345","Legatori si lucratori inruditi"
"2747","734501","Legator manual (in poligrafie si ateliere speciale)"
"2748","734502","Confectioner flori artificiale"
"2749","734503","Confectioner prelucrator tevi pentru industria textila"
"2750","7346","Imprimatori pe matase, lemn si textile"
"2751","734601","Imprimeur textil"
"2752","734602","Imprimator serigraf"
"2753","734603","Taietor matrite serigrafie"
"2754","74","MESERIASI SI MUNCITORI CALIFICATI IN INDUSTRIA ALIMENTARA SI  ALTE MESERII ARTIZANALE"
"2755","741","MESERIASI SI LUCRATORI IN INDUSTRIA ALIMENTARA"
"2756","7411","Macelari si alti lucratori in prelucrarea carnii si pestelui"
"2757","741101","Carmangier"
"2758","741102","Ciontolitor transator carne"
"2759","741103","Macelar"
"2760","741104","Sterilizator"
"2761","741105","Taietor pasari"
"2762","741106","Lucrator la prelucrarea pestelui"
"2763","741107","Afumator carne"
"2764","7412","Brutari, patiseri si cofetari"
"2765","741201","Brutar"
"2766","741202","Cofetar"
"2767","741203","Patiser"
"2768","741204","Preparator de semifabricate si preparate culinare"
"2769","7413","Lucratori in fabricarea produselor lactate"
"2770","741301","Pasteurizator produse lactate"
"2771","741302","Preparator produse lactate"
"2772","741303","Smantanitor"
"2773","7414","Lucratori in conservarea fructelor si legumelor"
"2774","741401","Preparator conserve, legume si fructe"
"2775","741402","Uscator-deshidrator legume, fructe"
"2776","741403","Preparator castane, dovleac, porumb"
"2777","7415","Degustatori si controlori de calitate de mancaruri si bauturi"
"2778","741501","Degustator"
"2779","7416","Lucratori in prelucrarea tutunului si produselor din tutun"
"2780","741601","Conditioner tutun pentru fabricarea tigaretelor"
"2781","742","MESERIASI SI LUCRATORI IN TRATAREA SI PRELUCRAREA LEMNULUI"
"2782","7421","Lucratori in pregatirea si tratarea lemnului"
"2783","742101","Vopsitor lemn"
"2784","742102","Pregatitor paste chimice"
"2785","742103","Pregatitor placi fibrolemnoase si hirtie pentru filme"
"2786","742104","Uscator, aburitor material lemnos"
"2787","7422","Tamplari si lucratori asimilati"
"2788","742201","Tamplar universal"
"2789","742202","Tamplar carosier"
"2790","742203","Tamplar manual/artizanal"
"2791","742204","Marangoz calafatuitor"
"2792","742205","Asamblator lazi"
"2793","742206","Confectioner montator produse lemn"
"2794","742207","Curbator-montator butoaie lemn"
"2795","742208","Tamplar manual la presare si incleiere"
"2796","742209","Corhanitor"
"2797","742210","Tamplar manual ajustor montator"
"2798","742211","Tamplar manual la imbinarea furnirelor estetice"
"2799","742212","Marangoz cala-tachelagiu"
"2800","742213","Slefuitor lustruitor"
"2801","742214","Pregatitor suprafete pentru lacuit"
"2802","742215","Gardinator"
"2803","742216","Confectioner montator cercuri la butoaie"
"2804","742217","Decupator lamele din lemn pentru lazi"
"2805","742218","Preparator dozator adezive, rasini, lacuri si emailuri in industria lemnului"
"2806","742219","Tamplar restaurator"
"2807","742220","Restaurator sarpante si structuri din lemn"
"2808","742221","Profilator betoane"
"2809","7423","Reglori-montatori masini de prelucrat lemn"
"2810","742301","Strungar in lemn"
"2811","742302","Reglor masini de prelucrat lemn"
"2812","742303","Taietor de precizie in lemn"
"2813","7424","Impletitori de cosuri, confectioneri de perii si asimilati"
"2814","742401","Confectioner bidinele, pensule, perii"
"2815","742402","Confectioner maturi"
"2816","742403","Impletitor de nuiele"
"2817","742404","Impletitor obiecte din foi de porumb"
"2818","742405","Impletitor fibre plastice"
"2819","742406","Impletitor papura"
"2820","742407","Legator de par"
"2821","742408","Prelucrator de fulgi si pene"
"2822","742409","Sortator (spalator) par"
"2823","742409","Spalator (sortator) par"
"2824","742410","Prelucrator de par la masina"
"2825","742411","Prelucrator manual de par"
"2826","742412","Impletitor din panglica impletita"
"2827","742413","Pieptanator de par la masina"
"2828","742414","Fierbator-uscator de par"
"2829","743","LUCRATORI IN INDUSTRIA TEXTILA SI CONFECTII"
"2830","7431","Filatori"
"2831","743101","Filator"
"2832","743102","Ajutor maistru filator"
"2833","7432","Tesatori si tricotori"
"2834","743201","Tesator"
"2835","743202","Tricotor manual"
"2836","743203","Ajutor maistru tesator, tricoteur"
"2837","743204","Crosetor"
"2838","743205","Impletitor textile"
"2839","743206","Confectioner presuri"
"2840","743207","Tesator-restaurator manual de covoare"
"2841","743208","Pregatitor si confectioner cataloage mostre"
"2842","743209","Confectioner tricotaje dupa comanda"
"2843","743210","Finisor textile (vopsitor, imprimeur)"
"2844","743211","Repasator"
"2845","743212","Aburitor textile"
"2846","743213","Reparator covoare"
"2847","7433","Confectioneri industriali de imbracaminte, palarieri si modiste"
"2848","743301","Croitor"
"2849","743302","Lenger-confectioner lenjerie dupa comanda"
"2850","743303","Confectioner palarii"
"2851","743304","Ajutor maistru croitor"
"2852","743305","Plior confectii"
"2853","743306","Modista"
"2854","743307","Ceaprazar-sepcar"
"2855","743308","Curatitor-reparator palarii"
"2856","743309","Retusier confectii"
"2857","7434","Blanari si asimilati"
"2858","743401","Blanar-confectioner imbracaminte din blana dupa comanda"
"2859","743402","Confectioner imbracaminte din piele si inlocuitori dupa comanda"
"2860","743403","Cojocar"
"2861","7435","Mesteri, croitori in textile si piele"
"2862","743501","Croitor-confectioner imbracaminte dupa comanda"
"2863","743502","Multiplicator sabloane croitorie"
"2864","743502","Palarier"
"2865","743503","Confectioner corsete"
"2866","743504","Confectioner reparator cravate"
"2867","743505","Planimetror sabloane"
"2868","7436","Lucratori in broderie si asimilati"
"2869","743601","Broder manual"
"2870","743602","Stopeur"
"2871","743603","Remaieur ciorapi"
"2872","743604","Broder manual-mecanic"
"2873","743605","Broder la gherghef"
"2874","7437","Tapiteri si asimilati"
"2875","743701","Tapiter"
"2876","743702","Salterar"
"2877","743703","Plapumar"
"2878","744","LUCRATORI IN PRELUCRAREA PIELII SI FABRICAREA INCALTAMINTEI"
"2879","7441","Tabacari si pielari"
"2880","744101","Mestesugar argasitor"
"2881","744102","Mestesugar cenuseritor"
"2882","744103","Mestesugar finisor mineral"
"2883","744104","Mestesugar finisor vegetal"
"2884","744105","Mestesugar sortator in industria pielariei"
"2885","744105","Sortator in industria pielariei"
"2886","7442","Cismari si mestesugari"
"2887","744201","Cizmar-confectioner incaltaminte dupa comanda"
"2888","744202","Confectioner articole din piele si inlocuitori"
"2889","744203","Confectioner incaltaminte ortopedica"
"2890","744204","Curelar, confectioner harnasamente"
"2891","744205","Marochiner-confectioner marochinarie dupa comanda"
"2892","744206","Opincar"
"2893","744206","Talpuitor (confectioner reparatii incaltaminte)"
"2894","8","OPERATORI LA INSTALATII SI MASINI SI ASAMBLORI DE MASINI, ECHIPAMENTE SI ALTE PRODUSE"
"2895","81","OPERATORI LA INSTALATIILE FIXE SI LUCRATORI ASIMILATI"
"2896","811","OPERATORI LA INSTALATIILE DE EXPLOATARE MINIERA SI PETROLIERA, DE EXTRACTIE SI PREPARARE A MINEREURI"
"2897","8111","Operatori la instalatii si utilaje miniere"
"2898","811101","Masinist pentru utilaje specifice la extractie si executia"
"2899","811101","Masinist pentru utilaje specifice la extractie si executia tunelelor"
"2900","811102","Semnalist-cuplator"
"2901","8112","Operatori la instalatii de preparare a minereurilor si rocilor"
"2902","811201","Brichetator carbune"
"2903","811202","Distilator la prepararea carbunelui"
"2904","811203","Operator la prepararea minereurilor"
"2905","811204","Operator la sfaramarea minereurilor"
"2906","811205","Prajitor minereu"
"2907","811206","Prelucrator mica"
"2908","811207","Spalator la prepararea carbunilor"
"2909","811208","Flotator la prepararea carbunilor"
"2910","811209","Separator la prepararea carbunilor"
"2911","811210","Morar la masini de maruntit roci"
"2912","811211","Tocator la masini de maruntit roci"
"2913","811212","Concasorist"
"2914","811213","Operator mineralurg"
"2915","8113","Operatori la instalatii de foraj si sonde de extractie a titeiului"
"2916","811301","Operator extractie titei"
"2917","811302","Sondor la foraj manual"
"2918","811303","Operator-prospectator lucrari geologice si geofizice"
"2919","811304","Operator transport pe conducte singulare gaze"
"2920","811305","Operator extractie gaze"
"2921","811306","Operator extractie titei in subteran"
"2922","811307","Operator extractie sare in salina"
"2923","811308","Operator masuratori speciale sonde"
"2924","811309","Operator lucrari speciale sonde"
"2925","811310","Sondor la forajul mecanizat si reparatii sonde"
"2926","811311","Sondor la interventii de sonde"
"2927","811312","Sondor la punerea in productie"
"2928","811313","Primitor - preparator produse fluide"
"2929","811314","Operator flotare produse fluide"
"2930","812","OPERATORI LA INSTALATIILE DE PRODUCERE SI PRELUCRARE A METALULUI"
"2931","8121","Operatori la cuptoare pentru minereuri, furnalisti si otelari"
"2932","812101","Cocsar"
"2933","812102","Furnalist"
"2934","812103","Otelar"
"2935","812104","Pregatitor materiale de sarje"
"2936","812105","Melanjorist"
"2937","812106","Operator oxizi de plumb"
"2938","812107","Dezbatator lingouri"
"2939","812108","Metalurgist pulberi din oxid de fier"
"2940","812109","Curatitor lingouri"
"2941","812110","Preparator la concentratele miniere"
"2942","812111","Topitor la concentrate miniere"
"2943","812112","Rafinator metale neferoase"
"2944","812113","Electrometalurgist"
"2945","812114","Conditioner finisor"
"2946","812115","Turnator fonta"
"2947","812116","Granulator zgura"
"2948","812117","Epurator gaze"
"2949","812118","Masinist suflante"
"2950","812119","Pregatitor de sarje"
"2951","812120","Dozator la producerea aglomeratului"
"2952","812121","Aglomeratorist"
"2953","812122","Masinist exhaustor"
"2954","812123","Operator separare magnetica"
"2955","8122","Operatori la cuptoare si instalatii pentru turnarea si laminarea metalelor"
"2956","812201","Laminator semifabricate, profile tabla groasa si platbanda"
"2957","812202","Laminator, presator tevi plumb"
"2958","812203","Topitor, turnator metale pretioase"
"2959","812204","Laminator sarma"
"2960","812205","Laminator tabla subtire"
"2961","812206","Laminator de bandaje si discuri"
"2962","812207","Laminator de tevi"
"2963","812208","Laminator pe laminoare continue"
"2964","812209","Laminator de benzi la rece"
"2965","812210","Presator de tevi la cald si profile prin extruziune"
"2966","812211","Alimentator-incalzitor de materiale"
"2967","8123","Operatori la instalatiile de tratament termic al metalelor"
"2968","812301","Termist-tratamentist de produse brute, forjate, turnate sau laminate"
"2969","812302","Termist-tratamentist de piese semifabricate, finite"
"2970","812303","Calitor prin inductie sau cu flacara"
"2971","812304","Calitor scule"
"2972","812305","Termist tratamentist"
"2973","8124","Operatori la instalatiile de trefilare a metalelor"
"2974","812401","Finisor laminate si trefilate"
"2975","812402","Decapator"
"2976","812403","Regulator tevi"
"2977","812404","Trefilator, tragator"
"2978","813","OPERATORI LA CUPTOARELE SI INSTALATIILE DE OBTINERE A STICLEI, CERAMICII SI PRODUSELOR REFRACTARE, A"
"2979","8131","Operatori la cuptoarele si instalatiile de producere a sticlei si produselor din sticla"
"2980","813101","Topitor sticla"
"2981","813102","Prelucrator de topituri la semiautomate"
"2982","813103","Prelucrator de topituri la instalatii de tras tevi"
"2983","813104","Prelucrator de tuburi si baghete"
"2984","813105","Cuptorar recoacere sticla"
"2985","813106","Confectioner termose"
"2986","813107","Taietor produse din sticla"
"2987","813108","Slefuitor produse din sticla"
"2988","813109","Arzator produse din sticla"
"2989","813110","Sablator produse din sticla"
"2990","813111","Argintator produse din sticla"
"2991","813112","Operator la instalatii automate pentru prepararea amestecului"
